"Start.station.number","starthour","variable","value"
31048,22,"inflow",55
31048,23,"inflow",21
31049,0,"inflow",33
31049,1,"inflow",18
31049,2,"inflow",22
31049,3,"inflow",16
31049,4,"inflow",4
31049,5,"inflow",15
31049,6,"inflow",23
31049,7,"inflow",138
31049,8,"inflow",159
31049,9,"inflow",61
31049,10,"inflow",67
31049,11,"inflow",73
31049,12,"inflow",94
31049,13,"inflow",86
31049,14,"inflow",105
31049,15,"inflow",88
31049,16,"inflow",159
31049,17,"inflow",177
31049,18,"inflow",230
31049,19,"inflow",239
31049,20,"inflow",202
31049,21,"inflow",115
31049,22,"inflow",59
31049,23,"inflow",40
31050,0,"inflow",10
31050,1,"inflow",9
31050,4,"inflow",NA
31050,5,"inflow",NA
31050,6,"inflow",4
31050,7,"inflow",11
31050,8,"inflow",36
31050,9,"inflow",31
31050,10,"inflow",41
31050,11,"inflow",92
31050,12,"inflow",56
31050,13,"inflow",77
31050,14,"inflow",63
31050,15,"inflow",141
31050,16,"inflow",184
31050,17,"inflow",256
31050,18,"inflow",244
31050,19,"inflow",154
31050,20,"inflow",96
31050,21,"inflow",79
31050,22,"inflow",65
31050,23,"inflow",34
31051,0,"inflow",34
31051,1,"inflow",11
31051,2,"inflow",3
31051,3,"inflow",9
31051,4,"inflow",6
31051,5,"inflow",2
31051,6,"inflow",15
31051,7,"inflow",48
31051,8,"inflow",31
31051,9,"inflow",31
31051,10,"inflow",58
31051,11,"inflow",79
31051,12,"inflow",85
31051,13,"inflow",119
31051,14,"inflow",101
31051,15,"inflow",218
31051,16,"inflow",388
31051,17,"inflow",582
31051,18,"inflow",345
31051,19,"inflow",211
31051,20,"inflow",130
31051,21,"inflow",93
31051,22,"inflow",82
31051,23,"inflow",54
31052,0,"inflow",15
31052,1,"inflow",3
31052,4,"inflow",1
31052,5,"inflow",4
31052,6,"inflow",26
31052,7,"inflow",77
31052,8,"inflow",196
31052,9,"inflow",159
31052,10,"inflow",57
31052,11,"inflow",58
31052,12,"inflow",103
31052,13,"inflow",99
31052,14,"inflow",90
31052,15,"inflow",150
31052,16,"inflow",200
31052,17,"inflow",232
31052,18,"inflow",270
31052,19,"inflow",227
31052,20,"inflow",153
31052,21,"inflow",63
31052,22,"inflow",39
31052,23,"inflow",24
31053,0,"inflow",40
31053,1,"inflow",25
31053,2,"inflow",7
31053,3,"inflow",4
31053,4,"inflow",NA
31053,5,"inflow",NA
31053,6,"inflow",5
31053,7,"inflow",21
31053,8,"inflow",26
31053,9,"inflow",25
31053,10,"inflow",27
31053,11,"inflow",60
31053,12,"inflow",84
31053,13,"inflow",79
31053,14,"inflow",59
31053,15,"inflow",91
31053,16,"inflow",146
31053,17,"inflow",194
31053,18,"inflow",130
31053,19,"inflow",100
31053,20,"inflow",100
31053,21,"inflow",149
31053,22,"inflow",81
31053,23,"inflow",55
31054,1,"inflow",1
31054,3,"inflow",3
31054,5,"inflow",1
31054,6,"inflow",2
31054,7,"inflow",2
31054,8,"inflow",2
31054,9,"inflow",8
31054,10,"inflow",15
31054,11,"inflow",8
31054,12,"inflow",6
31054,13,"inflow",14
31054,14,"inflow",15
31054,15,"inflow",26
31054,16,"inflow",131
31054,17,"inflow",139
31054,18,"inflow",62
31054,19,"inflow",40
31054,20,"inflow",51
31054,21,"inflow",12
31054,22,"inflow",17
31054,23,"inflow",6
31055,0,"inflow",19
31055,1,"inflow",12
31055,2,"inflow",5
31055,5,"inflow",NA
31055,6,"inflow",17
31055,7,"inflow",10
31055,8,"inflow",27
31055,9,"inflow",56
31055,10,"inflow",60
31055,11,"inflow",58
31055,12,"inflow",58
31055,13,"inflow",54
31055,14,"inflow",113
31055,15,"inflow",121
31055,16,"inflow",124
31055,17,"inflow",179
31055,18,"inflow",184
31055,19,"inflow",125
31055,20,"inflow",77
31055,21,"inflow",44
31055,22,"inflow",23
31055,23,"inflow",15
31056,0,"inflow",27
31056,1,"inflow",11
31056,2,"inflow",4
31056,3,"inflow",6
31056,4,"inflow",1
31056,5,"inflow",NA
31056,6,"inflow",2
31056,7,"inflow",14
31056,8,"inflow",9
31056,9,"inflow",16
31056,10,"inflow",18
31056,11,"inflow",38
31056,12,"inflow",39
31056,13,"inflow",58
31056,14,"inflow",58
31056,15,"inflow",83
31056,16,"inflow",91
31056,17,"inflow",150
31056,18,"inflow",209
31056,19,"inflow",150
31056,20,"inflow",80
31056,21,"inflow",67
31056,22,"inflow",57
31056,23,"inflow",28
31057,1,"inflow",1
31057,3,"inflow",1
31057,5,"inflow",2
31057,6,"inflow",4
31057,7,"inflow",54
31057,8,"inflow",23
31057,9,"inflow",31
31057,10,"inflow",46
31057,11,"inflow",53
31057,12,"inflow",40
31057,13,"inflow",43
31057,14,"inflow",60
31057,15,"inflow",99
31057,16,"inflow",120
31057,17,"inflow",127
31057,18,"inflow",143
31057,19,"inflow",143
31057,20,"inflow",51
31057,21,"inflow",25
31057,22,"inflow",7
31057,23,"inflow",8
31058,0,"inflow",2
31058,2,"inflow",NA
31058,4,"inflow",1
31058,5,"inflow",3
31058,6,"inflow",2
31058,7,"inflow",1
31058,8,"inflow",5
31058,9,"inflow",6
31058,10,"inflow",6
31058,11,"inflow",10
31058,12,"inflow",15
31058,13,"inflow",15
31058,14,"inflow",23
31058,15,"inflow",18
31058,16,"inflow",20
31058,17,"inflow",53
31058,18,"inflow",39
31058,19,"inflow",31
31058,20,"inflow",13
31058,21,"inflow",6
31058,22,"inflow",18
31058,23,"inflow",5
31059,4,"inflow",NA
31059,5,"inflow",1
31059,6,"inflow",7
31059,7,"inflow",63
31059,8,"inflow",29
31059,9,"inflow",42
31059,10,"inflow",42
31059,11,"inflow",54
31059,12,"inflow",74
31059,13,"inflow",72
31059,14,"inflow",61
31059,15,"inflow",125
31059,16,"inflow",92
31059,17,"inflow",200
31059,18,"inflow",304
31059,19,"inflow",246
31059,20,"inflow",99
31059,21,"inflow",51
31059,22,"inflow",36
31059,23,"inflow",21
31060,0,"inflow",9
31060,1,"inflow",4
31060,5,"inflow",NA
31060,6,"inflow",4
31060,7,"inflow",18
31060,8,"inflow",73
31060,9,"inflow",113
31060,10,"inflow",104
31060,11,"inflow",119
31060,12,"inflow",137
31060,13,"inflow",166
31060,14,"inflow",158
31060,15,"inflow",222
31060,16,"inflow",197
31060,17,"inflow",251
31060,18,"inflow",235
31060,19,"inflow",214
31060,20,"inflow",95
31060,21,"inflow",41
31060,22,"inflow",26
31060,23,"inflow",22
31061,1,"inflow",8
31061,5,"inflow",2
31061,6,"inflow",1
31061,7,"inflow",2
31061,8,"inflow",3
31061,9,"inflow",14
31061,10,"inflow",44
31061,11,"inflow",44
31061,12,"inflow",8
31061,13,"inflow",13
31061,14,"inflow",5
31061,15,"inflow",17
31061,16,"inflow",29
31061,17,"inflow",35
31061,18,"inflow",46
31061,19,"inflow",39
31061,20,"inflow",30
31061,21,"inflow",23
31061,22,"inflow",8
31061,23,"inflow",5
31062,0,"inflow",19
31062,1,"inflow",7
31062,6,"inflow",1
31062,8,"inflow",15
31062,9,"inflow",2
31062,10,"inflow",10
31062,11,"inflow",9
31062,12,"inflow",9
31062,13,"inflow",17
31062,14,"inflow",14
31062,15,"inflow",14
31062,16,"inflow",8
31062,17,"inflow",22
31062,18,"inflow",27
31062,19,"inflow",23
31062,20,"inflow",24
31062,21,"inflow",10
31062,22,"inflow",59
31062,23,"inflow",19
31063,0,"inflow",13
31063,1,"inflow",8
31063,2,"inflow",3
31063,4,"inflow",NA
31063,5,"inflow",NA
31063,6,"inflow",1
31063,7,"inflow",5
31063,8,"inflow",12
31063,9,"inflow",21
31063,10,"inflow",46
31063,11,"inflow",48
31063,12,"inflow",58
31063,13,"inflow",38
31063,14,"inflow",84
31063,15,"inflow",87
31063,16,"inflow",79
31063,17,"inflow",118
31063,18,"inflow",97
31063,19,"inflow",102
31063,20,"inflow",67
31063,21,"inflow",38
31063,22,"inflow",17
31063,23,"inflow",9
31064,6,"inflow",NA
31064,7,"inflow",1
31064,8,"inflow",8
31064,9,"inflow",7
31064,10,"inflow",5
31064,11,"inflow",11
31064,12,"inflow",7
31064,13,"inflow",5
31064,14,"inflow",17
31064,15,"inflow",14
31064,16,"inflow",15
31064,17,"inflow",14
31064,18,"inflow",41
31064,19,"inflow",28
31064,20,"inflow",14
31064,21,"inflow",14
31064,23,"inflow",4
31065,0,"inflow",41
31065,1,"inflow",16
31065,2,"inflow",21
31065,3,"inflow",1
31065,5,"inflow",3
31065,6,"inflow",14
31065,7,"inflow",30
31065,8,"inflow",21
31065,9,"inflow",66
31065,10,"inflow",35
31065,11,"inflow",73
31065,12,"inflow",104
31065,13,"inflow",100
31065,14,"inflow",84
31065,15,"inflow",109
31065,16,"inflow",218
31065,17,"inflow",432
31065,18,"inflow",458
31065,19,"inflow",297
31065,20,"inflow",162
31065,21,"inflow",158
31065,22,"inflow",66
31065,23,"inflow",49
31066,0,"inflow",10
31066,1,"inflow",NA
31066,2,"inflow",4
31066,3,"inflow",7
31066,4,"inflow",6
31066,5,"inflow",2
31066,6,"inflow",5
31066,7,"inflow",32
31066,8,"inflow",154
31066,9,"inflow",54
31066,10,"inflow",76
31066,11,"inflow",84
31066,12,"inflow",90
31066,13,"inflow",97
31066,14,"inflow",92
31066,15,"inflow",72
31066,16,"inflow",135
31066,17,"inflow",309
31066,18,"inflow",312
31066,19,"inflow",189
31066,20,"inflow",100
31066,21,"inflow",45
31066,22,"inflow",65
31066,23,"inflow",20
31067,0,"inflow",23
31067,1,"inflow",39
31067,2,"inflow",14
31067,3,"inflow",25
31067,4,"inflow",20
31067,5,"inflow",12
31067,6,"inflow",8
31067,7,"inflow",55
31067,8,"inflow",56
31067,9,"inflow",33
31067,10,"inflow",36
31067,11,"inflow",61
31067,12,"inflow",99
31067,13,"inflow",54
31067,14,"inflow",48
31067,15,"inflow",59
31067,16,"inflow",100
31067,17,"inflow",159
31067,18,"inflow",297
31067,19,"inflow",138
31067,20,"inflow",143
31067,21,"inflow",88
31067,22,"inflow",75
31067,23,"inflow",30
31068,0,"inflow",9
31068,1,"inflow",6
31068,6,"inflow",9
31068,7,"inflow",14
31068,8,"inflow",30
31068,9,"inflow",31
31068,10,"inflow",53
31068,11,"inflow",63
31068,12,"inflow",57
31068,13,"inflow",66
31068,14,"inflow",62
31068,15,"inflow",112
31068,16,"inflow",69
31068,17,"inflow",162
31068,18,"inflow",103
31068,19,"inflow",60
31068,20,"inflow",55
31068,21,"inflow",45
31068,22,"inflow",12
31068,23,"inflow",21
31069,0,"inflow",27
31069,1,"inflow",13
31069,2,"inflow",24
31069,3,"inflow",1
31069,5,"inflow",1
31069,6,"inflow",7
31069,7,"inflow",48
31069,8,"inflow",45
31069,9,"inflow",28
31069,10,"inflow",50
31069,11,"inflow",56
31069,12,"inflow",62
31069,13,"inflow",75
31069,14,"inflow",83
31069,15,"inflow",91
31069,16,"inflow",166
31069,17,"inflow",292
31069,18,"inflow",422
31069,19,"inflow",177
31069,20,"inflow",112
31069,21,"inflow",85
31069,22,"inflow",74
31069,23,"inflow",54
31070,0,"inflow",18
31070,1,"inflow",16
31070,2,"inflow",18
31070,3,"inflow",NA
31070,4,"inflow",NA
31070,5,"inflow",1
31070,6,"inflow",3
31070,7,"inflow",31
31070,8,"inflow",68
31070,9,"inflow",22
31070,10,"inflow",29
31070,11,"inflow",26
31070,12,"inflow",43
31070,13,"inflow",44
31070,14,"inflow",46
31070,15,"inflow",62
31070,16,"inflow",189
31070,17,"inflow",331
31070,18,"inflow",380
31070,19,"inflow",192
31070,20,"inflow",142
31070,21,"inflow",68
31070,22,"inflow",46
31070,23,"inflow",24
31071,0,"inflow",9
31071,1,"inflow",9
31071,2,"inflow",6
31071,5,"inflow",3
31071,6,"inflow",4
31071,7,"inflow",16
31071,8,"inflow",19
31071,9,"inflow",25
31071,10,"inflow",64
31071,11,"inflow",86
31071,12,"inflow",76
31071,13,"inflow",70
31071,14,"inflow",92
31071,15,"inflow",58
31071,16,"inflow",93
31071,17,"inflow",133
31071,18,"inflow",115
31071,19,"inflow",105
31071,20,"inflow",94
31071,21,"inflow",51
31071,22,"inflow",24
31071,23,"inflow",22
31072,3,"inflow",3
31072,5,"inflow",1
31072,6,"inflow",NA
31072,7,"inflow",1
31072,8,"inflow",1
31072,9,"inflow",6
31072,10,"inflow",7
31072,11,"inflow",6
31072,12,"inflow",4
31072,13,"inflow",11
31072,14,"inflow",7
31072,15,"inflow",3
31072,16,"inflow",15
31072,17,"inflow",17
31072,18,"inflow",11
31072,19,"inflow",12
31072,20,"inflow",13
31072,21,"inflow",9
31072,22,"inflow",3
31072,23,"inflow",3
31073,0,"inflow",18
31073,1,"inflow",28
31073,2,"inflow",13
31073,4,"inflow",1
31073,5,"inflow",2
31073,6,"inflow",6
31073,7,"inflow",188
31073,8,"inflow",224
31073,9,"inflow",90
31073,10,"inflow",40
31073,11,"inflow",41
31073,12,"inflow",83
31073,13,"inflow",126
31073,14,"inflow",50
31073,15,"inflow",53
31073,16,"inflow",65
31073,17,"inflow",154
31073,18,"inflow",173
31073,19,"inflow",77
31073,20,"inflow",56
31073,21,"inflow",26
31073,22,"inflow",26
31073,23,"inflow",16
31074,2,"inflow",2
31074,5,"inflow",NA
31074,6,"inflow",15
31074,7,"inflow",29
31074,8,"inflow",65
31074,9,"inflow",64
31074,10,"inflow",61
31074,11,"inflow",94
31074,12,"inflow",76
31074,13,"inflow",81
31074,14,"inflow",53
31074,15,"inflow",57
31074,16,"inflow",104
31074,17,"inflow",130
31074,18,"inflow",249
31074,19,"inflow",164
31074,20,"inflow",91
31074,21,"inflow",44
31074,22,"inflow",25
31074,23,"inflow",8
31075,1,"inflow",1
31075,2,"inflow",2
31075,5,"inflow",NA
31075,6,"inflow",2
31075,7,"inflow",10
31075,8,"inflow",6
31075,9,"inflow",8
31075,10,"inflow",4
31075,11,"inflow",10
31075,12,"inflow",16
31075,13,"inflow",14
31075,14,"inflow",22
31075,15,"inflow",31
31075,16,"inflow",42
31075,17,"inflow",133
31075,18,"inflow",139
31075,19,"inflow",89
31075,20,"inflow",32
31075,21,"inflow",23
31075,22,"inflow",17
31075,23,"inflow",7
31076,1,"inflow",NA
31076,2,"inflow",NA
31076,5,"inflow",3
31076,6,"inflow",30
31076,7,"inflow",33
31076,8,"inflow",144
31076,9,"inflow",35
31076,10,"inflow",57
31076,11,"inflow",37
31076,12,"inflow",79
31076,13,"inflow",120
31076,14,"inflow",54
31076,15,"inflow",82
31076,16,"inflow",65
31076,17,"inflow",82
31076,18,"inflow",126
31076,19,"inflow",110
31076,20,"inflow",59
31076,21,"inflow",17
31076,22,"inflow",22
31076,23,"inflow",10
31077,0,"inflow",59
31077,1,"inflow",21
31077,2,"inflow",28
31077,3,"inflow",9
31077,4,"inflow",6
31077,5,"inflow",12
31077,6,"inflow",62
31077,7,"inflow",298
31077,8,"inflow",537
31077,9,"inflow",456
31077,10,"inflow",621
31077,11,"inflow",882
31077,12,"inflow",871
31077,13,"inflow",858
31077,14,"inflow",873
31077,15,"inflow",938
31077,16,"inflow",1020
31077,17,"inflow",1401
31077,18,"inflow",1376
31077,19,"inflow",710
31077,20,"inflow",419
31077,21,"inflow",228
31077,22,"inflow",171
31077,23,"inflow",71
31078,5,"inflow",1
31078,6,"inflow",13
31078,7,"inflow",201
31078,8,"inflow",344
31078,9,"inflow",125
31078,10,"inflow",54
31078,11,"inflow",24
31078,12,"inflow",66
31078,13,"inflow",53
31078,14,"inflow",41
31078,15,"inflow",20
31078,16,"inflow",18
31078,17,"inflow",15
31078,18,"inflow",30
31078,19,"inflow",16
31078,20,"inflow",7
31078,21,"inflow",2
31078,22,"inflow",6
31079,0,"inflow",41
31079,1,"inflow",17
31079,2,"inflow",15
31079,3,"inflow",3
31079,4,"inflow",2
31079,5,"inflow",1
31079,6,"inflow",58
31079,7,"inflow",18
31079,8,"inflow",26
31079,9,"inflow",28
31079,10,"inflow",41
31079,11,"inflow",56
31079,12,"inflow",72
31079,13,"inflow",80
31079,14,"inflow",80
31079,15,"inflow",119
31079,16,"inflow",181
31079,17,"inflow",403
31079,18,"inflow",386
31079,19,"inflow",342
31079,20,"inflow",279
31079,21,"inflow",261
31079,22,"inflow",128
31079,23,"inflow",70
31080,0,"inflow",19
31080,1,"inflow",14
31080,2,"inflow",17
31080,4,"inflow",2
31080,5,"inflow",2
31080,6,"inflow",43
31080,7,"inflow",174
31080,8,"inflow",220
31080,9,"inflow",84
31080,10,"inflow",73
31080,11,"inflow",119
31080,12,"inflow",167
31080,13,"inflow",175
31080,14,"inflow",222
31080,15,"inflow",214
31080,16,"inflow",418
31080,17,"inflow",750
31080,18,"inflow",471
31080,19,"inflow",441
31080,20,"inflow",191
31080,21,"inflow",84
31080,22,"inflow",54
31080,23,"inflow",30
31081,0,"inflow",9
31081,1,"inflow",9
31081,2,"inflow",7
31081,5,"inflow",NA
31081,6,"inflow",7
31081,7,"inflow",15
31081,8,"inflow",82
31081,9,"inflow",89
31081,10,"inflow",69
31081,11,"inflow",80
31081,12,"inflow",112
31081,13,"inflow",122
31081,14,"inflow",112
31081,15,"inflow",161
31081,16,"inflow",120
31081,17,"inflow",147
31081,18,"inflow",211
31081,19,"inflow",135
31081,20,"inflow",117
31081,21,"inflow",92
31081,22,"inflow",26
31081,23,"inflow",24
31082,0,"inflow",8
31082,1,"inflow",7
31082,2,"inflow",6
31082,3,"inflow",1
31082,4,"inflow",2
31082,5,"inflow",1
31082,6,"inflow",6
31082,7,"inflow",35
31082,8,"inflow",28
31082,9,"inflow",63
31082,10,"inflow",54
31082,11,"inflow",57
31082,12,"inflow",46
31082,13,"inflow",67
31082,14,"inflow",81
31082,15,"inflow",63
31082,16,"inflow",70
31082,17,"inflow",126
31082,18,"inflow",170
31082,19,"inflow",113
31082,20,"inflow",107
31082,21,"inflow",65
31082,22,"inflow",42
31082,23,"inflow",24
31083,0,"inflow",17
31083,1,"inflow",5
31083,2,"inflow",NA
31083,5,"inflow",14
31083,6,"inflow",17
31083,7,"inflow",36
31083,8,"inflow",42
31083,9,"inflow",106
31083,10,"inflow",67
31083,11,"inflow",88
31083,12,"inflow",104
31083,13,"inflow",118
31083,14,"inflow",130
31083,15,"inflow",180
31083,16,"inflow",268
31083,17,"inflow",403
31083,18,"inflow",480
31083,19,"inflow",223
31083,20,"inflow",110
31083,21,"inflow",84
31083,22,"inflow",44
31083,23,"inflow",27
31084,0,"inflow",27
31084,1,"inflow",35
31084,2,"inflow",14
31084,3,"inflow",8
31084,4,"inflow",5
31084,5,"inflow",23
31084,6,"inflow",56
31084,7,"inflow",197
31084,8,"inflow",318
31084,9,"inflow",358
31084,10,"inflow",294
31084,11,"inflow",221
31084,12,"inflow",195
31084,13,"inflow",213
31084,14,"inflow",173
31084,15,"inflow",141
31084,16,"inflow",129
31084,17,"inflow",112
31084,18,"inflow",128
31084,19,"inflow",100
31084,20,"inflow",106
31084,21,"inflow",87
31084,22,"inflow",63
31084,23,"inflow",24
31085,0,"inflow",11
31085,1,"inflow",4
31085,2,"inflow",2
31085,3,"inflow",1
31085,4,"inflow",NA
31085,5,"inflow",4
31085,6,"inflow",161
31085,7,"inflow",18
31085,8,"inflow",35
31085,9,"inflow",48
31085,10,"inflow",89
31085,11,"inflow",90
31085,12,"inflow",93
31085,13,"inflow",79
31085,14,"inflow",68
31085,15,"inflow",71
31085,16,"inflow",202
31085,17,"inflow",370
31085,18,"inflow",374
31085,19,"inflow",222
31085,20,"inflow",144
31085,21,"inflow",76
31085,22,"inflow",41
31085,23,"inflow",28
31086,0,"inflow",28
31086,1,"inflow",5
31086,2,"inflow",8
31086,3,"inflow",2
31086,4,"inflow",3
31086,5,"inflow",9
31086,6,"inflow",19
31086,7,"inflow",22
31086,8,"inflow",125
31086,9,"inflow",245
31086,10,"inflow",135
31086,11,"inflow",190
31086,12,"inflow",167
31086,13,"inflow",141
31086,14,"inflow",125
31086,15,"inflow",128
31086,16,"inflow",283
31086,17,"inflow",495
31086,18,"inflow",413
31086,19,"inflow",240
31086,20,"inflow",108
31086,21,"inflow",63
31086,22,"inflow",45
31086,23,"inflow",28
31087,0,"inflow",6
31087,1,"inflow",2
31087,3,"inflow",2
31087,5,"inflow",15
31087,6,"inflow",18
31087,7,"inflow",27
31087,8,"inflow",111
31087,9,"inflow",147
31087,10,"inflow",71
31087,11,"inflow",91
31087,12,"inflow",127
31087,13,"inflow",84
31087,14,"inflow",93
31087,15,"inflow",92
31087,16,"inflow",177
31087,17,"inflow",315
31087,18,"inflow",273
31087,19,"inflow",178
31087,20,"inflow",98
31087,21,"inflow",57
31087,22,"inflow",46
31087,23,"inflow",23
31088,0,"inflow",24
31088,4,"inflow",2
31088,5,"inflow",3
31088,6,"inflow",8
31088,7,"inflow",24
31088,8,"inflow",22
31088,9,"inflow",37
31088,10,"inflow",59
31088,11,"inflow",43
31088,12,"inflow",74
31088,13,"inflow",102
31088,14,"inflow",112
31088,15,"inflow",200
31088,16,"inflow",223
31088,17,"inflow",339
31088,18,"inflow",302
31088,19,"inflow",227
31088,20,"inflow",152
31088,21,"inflow",89
31088,22,"inflow",84
31088,23,"inflow",72
31089,0,"inflow",33
31089,1,"inflow",27
31089,2,"inflow",19
31089,3,"inflow",10
31089,4,"inflow",28
31089,5,"inflow",31
31089,6,"inflow",117
31089,7,"inflow",693
31089,8,"inflow",1213
31089,9,"inflow",844
31089,10,"inflow",493
31089,11,"inflow",314
31089,12,"inflow",393
31089,13,"inflow",424
31089,14,"inflow",292
31089,15,"inflow",274
31089,16,"inflow",407
31089,17,"inflow",651
31089,18,"inflow",577
31089,19,"inflow",339
31089,20,"inflow",279
31089,21,"inflow",166
31089,22,"inflow",131
31089,23,"inflow",64
31090,0,"inflow",10
31090,1,"inflow",5
31090,2,"inflow",1
31090,4,"inflow",2
31090,6,"inflow",12
31090,7,"inflow",9
31090,8,"inflow",20
31090,9,"inflow",22
31090,10,"inflow",39
31090,11,"inflow",56
31090,12,"inflow",101
31090,13,"inflow",72
31090,14,"inflow",48
31090,15,"inflow",77
31090,16,"inflow",136
31090,17,"inflow",166
31090,18,"inflow",103
31090,19,"inflow",87
31090,20,"inflow",99
31090,21,"inflow",61
31090,22,"inflow",28
31090,23,"inflow",13
31091,0,"inflow",66
31091,1,"inflow",29
31091,2,"inflow",12
31091,3,"inflow",4
31091,4,"inflow",NA
31091,5,"inflow",2
31091,6,"inflow",2
31091,7,"inflow",21
31091,8,"inflow",19
31091,9,"inflow",23
31091,10,"inflow",39
31091,11,"inflow",73
31091,12,"inflow",58
31091,13,"inflow",61
31091,14,"inflow",137
31091,15,"inflow",152
31091,16,"inflow",168
31091,17,"inflow",402
31091,18,"inflow",521
31091,19,"inflow",329
31091,20,"inflow",193
31091,21,"inflow",139
31091,22,"inflow",78
31091,23,"inflow",75
31092,0,"inflow",7
31092,2,"inflow",NA
31092,3,"inflow",1
31092,4,"inflow",NA
31092,5,"inflow",NA
31092,6,"inflow",NA
31092,7,"inflow",35
31092,8,"inflow",122
31092,9,"inflow",26
31092,10,"inflow",22
31092,11,"inflow",31
31092,12,"inflow",63
31092,13,"inflow",63
31092,14,"inflow",44
31092,15,"inflow",69
31092,16,"inflow",98
31092,17,"inflow",180
31092,18,"inflow",164
31092,19,"inflow",77
31092,20,"inflow",58
31092,21,"inflow",50
31092,22,"inflow",37
31092,23,"inflow",16
31093,0,"inflow",28
31093,1,"inflow",6
31093,2,"inflow",3
31093,3,"inflow",4
31093,4,"inflow",NA
31093,5,"inflow",1
31093,6,"inflow",13
31093,7,"inflow",17
31093,8,"inflow",13
31093,9,"inflow",17
31093,10,"inflow",26
31093,11,"inflow",39
31093,12,"inflow",93
31093,13,"inflow",43
31093,14,"inflow",45
31093,15,"inflow",96
31093,16,"inflow",125
31093,17,"inflow",454
31093,18,"inflow",213
31093,19,"inflow",158
31093,20,"inflow",151
31093,21,"inflow",99
31093,22,"inflow",78
