"","Start.station.number","starthour","freq.x","freq.y"
"3416",31221,22,257,-246
"3417",31221,23,143,-133
"3418",31222,0,225,-226
"3419",31222,1,106,-147
"3420",31222,2,65,-39
"3421",31222,3,22,-24
"3422",31222,4,9,-16
"3423",31222,5,41,-44
"3424",31222,6,254,-295
"3425",31222,7,423,-1241
"3426",31222,8,675,-2600
"3427",31222,9,708,-1215
"3428",31222,10,1076,-985
"3429",31222,11,1418,-1465
"3430",31222,12,1707,-1915
"3431",31222,13,2096,-2135
"3432",31222,14,2121,-2177
"3433",31222,15,2267,-2206
"3434",31222,16,2854,-2454
"3435",31222,17,4282,-2921
"3436",31222,18,2933,-2434
"3437",31222,19,1786,-1739
"3438",31222,20,1389,-1357
"3439",31222,21,965,-1031
"3440",31222,22,677,-649
"3441",31222,23,365,-470
"3442",31223,0,161,-252
"3443",31223,1,63,-148
"3444",31223,2,50,-129
"3445",31223,3,22,-54
"3446",31223,4,15,-35
"3447",31223,5,51,-91
"3448",31223,6,242,-260
"3449",31223,7,1306,-940
"3450",31223,8,2953,-1286
"3451",31223,9,1046,-744
"3452",31223,10,595,-481
"3453",31223,11,664,-462
"3454",31223,12,819,-596
"3455",31223,13,687,-646
"3456",31223,14,663,-643
"3457",31223,15,707,-619
"3458",31223,16,990,-1027
"3459",31223,17,1816,-2221
"3460",31223,18,1845,-2540
"3461",31223,19,1219,-1549
"3462",31223,20,873,-990
"3463",31223,21,663,-813
"3464",31223,22,610,-616
"3465",31223,23,310,-383
"3466",31224,0,30,-17
"3467",31224,1,29,-7
"3468",31224,2,4,-5
"3469",31224,3,10,-1
"3470",31224,5,96,-99
"3471",31224,6,40,-482
"3472",31224,7,273,-1446
"3473",31224,8,332,-1512
"3474",31224,9,337,-556
"3475",31224,10,362,-421
"3476",31224,11,484,-536
"3477",31224,12,720,-739
"3478",31224,13,747,-746
"3479",31224,14,679,-669
"3480",31224,15,638,-505
"3481",31224,16,1071,-535
"3482",31224,17,2100,-759
"3483",31224,18,1217,-634
"3484",31224,19,711,-385
"3485",31224,20,405,-237
"3486",31224,21,307,-127
"3487",31224,22,152,-58
"3488",31224,23,68,-31
"3489",31225,0,171,-129
"3490",31225,1,81,-58
"3491",31225,2,39,-56
"3492",31225,3,26,-29
"3493",31225,4,19,-15
"3494",31225,5,233,-65
"3495",31225,6,47,-360
"3496",31225,7,124,-916
"3497",31225,8,402,-1857
"3498",31225,9,424,-1521
"3499",31225,10,546,-922
"3500",31225,11,704,-1180
"3501",31225,12,866,-1306
"3502",31225,13,1063,-1432
"3503",31225,14,1056,-1456
"3504",31225,15,1319,-1474
"3505",31225,16,1401,-1559
"3506",31225,17,2081,-2100
"3507",31225,18,1821,-2074
"3508",31225,19,1110,-1257
"3509",31225,20,790,-749
"3510",31225,21,557,-391
"3511",31225,22,328,-194
"3512",31225,23,152,-142
"3513",31226,0,60,-69
"3514",31226,1,15,-51
"3515",31226,2,13,-20
"3516",31226,3,4,-16
"3517",31226,4,1,-2
"3518",31226,5,65,-20
"3519",31226,6,91,-115
"3520",31226,7,219,-188
"3521",31226,8,687,-271
"3522",31226,9,454,-366
"3523",31226,10,292,-262
"3524",31226,11,341,-263
"3525",31226,12,461,-261
"3526",31226,13,352,-289
"3527",31226,14,366,-374
"3528",31226,15,507,-297
"3529",31226,16,610,-376
"3530",31226,17,684,-529
"3531",31226,18,482,-558
"3532",31226,19,402,-372
"3533",31226,20,271,-240
"3534",31226,21,162,-138
"3535",31226,22,114,-88
"3536",31226,23,88,-56
"3537",31227,0,86,-65
"3538",31227,1,35,-44
"3539",31227,2,38,-30
"3540",31227,3,32,-20
"3541",31227,4,6,-13
"3542",31227,5,17,-27
"3543",31227,6,39,-181
"3544",31227,7,123,-1385
"3545",31227,8,567,-5699
"3546",31227,9,410,-5810
"3547",31227,10,464,-1974
"3548",31227,11,799,-1150
"3549",31227,12,1090,-1336
"3550",31227,13,959,-1344
"3551",31227,14,836,-936
"3552",31227,15,907,-823
"3553",31227,16,1729,-690
"3554",31227,17,2854,-989
"3555",31227,18,1397,-803
"3556",31227,19,723,-397
"3557",31227,20,505,-277
"3558",31227,21,345,-164
"3559",31227,22,253,-137
"3560",31227,23,167,-100
"3561",31228,0,418,-249
"3562",31228,1,137,-135
"3563",31228,2,71,-74
"3564",31228,3,24,-40
"3565",31228,4,12,-19
"3566",31228,5,52,-494
"3567",31228,6,247,-907
"3568",31228,7,639,-1453
"3569",31228,8,981,-1998
"3570",31228,9,1018,-1591
"3571",31228,10,910,-1095
"3572",31228,11,883,-1504
"3573",31228,12,1223,-2059
"3574",31228,13,1686,-1701
"3575",31228,14,1464,-1563
"3576",31228,15,1616,-1797
"3577",31228,16,1993,-2104
"3578",31228,17,2717,-2909
"3579",31228,18,2626,-3219
"3580",31228,19,2328,-2039
"3581",31228,20,1816,-1328
"3582",31228,21,1499,-863
"3583",31228,22,1020,-543
"3584",31228,23,545,-337
"3585",31229,0,279,-388
"3586",31229,1,217,-215
"3587",31229,2,127,-133
"3588",31229,3,50,-47
"3589",31229,4,35,-43
"3590",31229,5,353,-262
"3591",31229,6,1679,-567
"3592",31229,7,3375,-884
"3593",31229,8,2071,-1024
"3594",31229,9,1491,-784
"3595",31229,10,1418,-1020
"3596",31229,11,1617,-1444
"3597",31229,12,1891,-1689
"3598",31229,13,1680,-1467
"3599",31229,14,1510,-1511
"3600",31229,15,1585,-1807
"3601",31229,16,1722,-2709
"3602",31229,17,2356,-4756
"3603",31229,18,2940,-3818
"3604",31229,19,2532,-3171
"3605",31229,20,1777,-2207
"3606",31229,21,1097,-1561
"3607",31229,22,845,-1098
"3608",31229,23,532,-621
"3609",31230,0,69,-57
"3610",31230,1,24,-25
"3611",31230,2,13,-12
"3612",31230,3,9,-15
"3613",31230,4,8,-7
"3614",31230,5,33,-46
"3615",31230,6,104,-463
"3616",31230,7,388,-2080
"3617",31230,8,666,-4016
"3618",31230,9,610,-1471
"3619",31230,10,762,-897
"3620",31230,11,1029,-1221
"3621",31230,12,1348,-1503
"3622",31230,13,1309,-1548
"3623",31230,14,1338,-1371
"3624",31230,15,1425,-1426
"3625",31230,16,1975,-1642
"3626",31230,17,3656,-1993
"3627",31230,18,3835,-1799
"3628",31230,19,1552,-1074
"3629",31230,20,887,-654
"3630",31230,21,464,-418
"3631",31230,22,350,-252
"3632",31230,23,183,-162
"3633",31231,0,65,-89
"3634",31231,1,54,-63
"3635",31231,2,22,-42
"3636",31231,3,13,-13
"3637",31231,4,3,-7
"3638",31231,5,12,-68
"3639",31231,6,192,-832
"3640",31231,7,274,-3154
"3641",31231,8,407,-2489
"3642",31231,9,572,-1337
"3643",31231,10,767,-1022
"3644",31231,11,1093,-1217
"3645",31231,12,1464,-1674
"3646",31231,13,1402,-1736
"3647",31231,14,1567,-1682
"3648",31231,15,2084,-1796
"3649",31231,16,3183,-1898
"3650",31231,17,3913,-1977
"3651",31231,18,1760,-1476
"3652",31231,19,942,-790
"3653",31231,20,600,-571
"3654",31231,21,439,-415
"3655",31231,22,281,-286
"3656",31231,23,159,-209
"3657",31232,0,209,-108
"3658",31232,1,104,-55
"3659",31232,2,61,-33
"3660",31232,3,19,-13
"3661",31232,4,6,-21
"3662",31232,5,28,-126
"3663",31232,6,92,-421
"3664",31232,7,515,-869
"3665",31232,8,667,-1441
"3666",31232,9,496,-1546
"3667",31232,10,524,-1037
"3668",31232,11,754,-1419
"3669",31232,12,1054,-1673
"3670",31232,13,1685,-1705
"3671",31232,14,1611,-1827
"3672",31232,15,1563,-1595
"3673",31232,16,1697,-1887
"3674",31232,17,2427,-2730
"3675",31232,18,2437,-2359
"3676",31232,19,1783,-1538
"3677",31232,20,1507,-884
"3678",31232,21,1290,-558
"3679",31232,22,792,-334
"3680",31232,23,447,-169
"3681",31233,0,92,-105
"3682",31233,1,73,-38
"3683",31233,2,40,-23
"3684",31233,3,16,-13
"3685",31233,4,8,-31
"3686",31233,5,19,-200
"3687",31233,6,175,-319
"3688",31233,7,272,-1996
"3689",31233,8,588,-6309
"3690",31233,9,691,-3257
"3691",31233,10,592,-1086
"3692",31233,11,774,-967
"3693",31233,12,1007,-1264
"3694",31233,13,1004,-1087
"3695",31233,14,1069,-1045
"3696",31233,15,1058,-962
"3697",31233,16,1878,-1161
"3698",31233,17,4054,-1687
"3699",31233,18,2232,-1028
"3700",31233,19,942,-594
"3701",31233,20,607,-476
"3702",31233,21,441,-316
"3703",31233,22,280,-194
"3704",31233,23,183,-140
"3705",31234,0,151,-191
"3706",31234,1,78,-126
"3707",31234,2,49,-57
"3708",31234,3,22,-39
"3709",31234,4,25,-10
"3710",31234,5,93,-75
"3711",31234,6,195,-190
"3712",31234,7,410,-1082
"3713",31234,8,1464,-2238
"3714",31234,9,1391,-1854
"3715",31234,10,860,-861
"3716",31234,11,935,-823
"3717",31234,12,1094,-1032
"3718",31234,13,1087,-1018
"3719",31234,14,868,-883
"3720",31234,15,918,-883
"3721",31234,16,1199,-1049
"3722",31234,17,2312,-2118
"3723",31234,18,2205,-2048
"3724",31234,19,1478,-1405
"3725",31234,20,917,-912
"3726",31234,21,631,-697
"3727",31234,22,524,-562
"3728",31234,23,314,-321
"3729",31235,0,96,-123
"3730",31235,1,42,-56
"3731",31235,2,25,-38
"3732",31235,3,3,-25
"3733",31235,4,8,-17
"3734",31235,5,3,-16
"3735",31235,6,7,-83
"3736",31235,7,39,-380
"3737",31235,8,151,-2171
"3738",31235,9,223,-1349
"3739",31235,10,402,-561
"3740",31235,11,677,-601
"3741",31235,12,810,-706
"3742",31235,13,922,-748
"3743",31235,14,980,-783
"3744",31235,15,1052,-878
"3745",31235,16,1182,-810
"3746",31235,17,2116,-729
"3747",31235,18,1334,-724
"3748",31235,19,758,-471
"3749",31235,20,511,-366
"3750",31235,21,339,-313
"3751",31235,22,276,-278
"3752",31235,23,150,-161
"3753",31236,0,129,-64
"3754",31236,1,47,-52
"3755",31236,2,40,-45
"3756",31236,3,15,-27
"3757",31236,4,3,-9
"3758",31236,5,12,-98
"3759",31236,6,92,-284
"3760",31236,7,193,-763
"3761",31236,8,477,-1385
"3762",31236,9,398,-1378
"3763",31236,10,479,-897
"3764",31236,11,687,-817
"3765",31236,12,820,-864
"3766",31236,13,796,-933
"3767",31236,14,988,-922
"3768",31236,15,1181,-895
"3769",31236,16,1745,-869
"3770",31236,17,2229,-1056
"3771",31236,18,1534,-1052
"3772",31236,19,992,-547
"3773",31236,20,535,-384
"3774",31236,21,439,-175
"3775",31236,22,246,-123
"3776",31236,23,159,-87
"3777",31237,0,122,-217
"3778",31237,1,66,-95
"3779",31237,2,50,-68
"3780",31237,3,15,-54
"3781",31237,4,9,-49
"3782",31237,5,46,-54
"3783",31237,6,178,-131
"3784",31237,7,591,-337
"3785",31237,8,1404,-1854
"3786",31237,9,1554,-1572
"3787",31237,10,1016,-847
"3788",31237,11,891,-909
"3789",31237,12,1044,-1243
"3790",31237,13,1111,-1271
"3791",31237,14,995,-1228
"3792",31237,15,1015,-1145
"3793",31237,16,1083,-1254
"3794",31237,17,2283,-2295
"3795",31237,18,2015,-2232
"3796",31237,19,1470,-1523
"3797",31237,20,1063,-1082
"3798",31237,21,817,-863
"3799",31237,22,474,-503
"3800",31237,23,235,-409
"3801",31238,0,128,-112
"3802",31238,1,61,-43
"3803",31238,2,36,-22
"3804",31238,3,7,-15
"3805",31238,4,11,-10
"3806",31238,5,14,-45
"3807",31238,6,105,-486
"3808",31238,7,493,-1272
"3809",31238,8,778,-3255
"3810",31238,9,486,-1166
"3811",31238,10,634,-754
"3812",31238,11,823,-899
"3813",31238,12,1128,-1241
"3814",31238,13,1334,-1474
"3815",31238,14,1382,-1332
"3816",31238,15,1442,-1397
"3817",31238,16,1825,-1559
"3818",31238,17,3588,-1771
"3819",31238,18,2268,-1570
"3820",31238,19,1117,-943
"3821",31238,20,689,-613
"3822",31238,21,487,-392
"3823",31238,22,363,-250
"3824",31238,23,220,-199
"3825",31239,0,111,-94
"3826",31239,1,75,-44
"3827",31239,2,42,-30
"3828",31239,3,24,-30
"3829",31239,4,9,-18
"3830",31239,5,20,-160
"3831",31239,6,152,-545
"3832",31239,7,554,-1918
"3833",31239,8,1526,-3572
"3834",31239,9,1357,-1703
"3835",31239,10,809,-866
"3836",31239,11,992,-990
"3837",31239,12,1163,-1187
"3838",31239,13,1200,-1080
"3839",31239,14,1172,-1028
"3840",31239,15,1140,-895
"3841",31239,16,1497,-1055
"3842",31239,17,2882,-1665
"3843",31239,18,2270,-1436
"3844",31239,19,1062,-829
"3845",31239,20,667,-520
"3846",31239,21,340,-306
"3847",31239,22,237,-421
"3848",31239,23,192,-150
"3849",31240,0,132,-149
"3850",31240,1,98,-120
"3851",31240,2,50,-70
"3852",31240,3,25,-29
"3853",31240,4,11,-9
"3854",31240,5,15,-11
"3855",31240,6,74,-76
"3856",31240,7,193,-104
"3857",31240,8,320,-295
"3858",31240,9,718,-454
"3859",31240,10,697,-698
"3860",31240,11,1199,-1040
"3861",31240,12,1330,-1156
"3862",31240,13,1379,-1317
"3863",31240,14,1516,-1477
"3864",31240,15,1535,-1603
"3865",31240,16,1511,-1762
"3866",31240,17,1514,-1861
"3867",31240,18,1406,-1788
"3868",31240,19,1176,-1111
"3869",31240,20,1081,-877
"3870",31240,21,527,-618
"3871",31240,22,422,-451
"3872",31240,23,217,-235
"3873",31241,0,266,-389
"3874",31241,1,170,-195
"3875",31241,2,126,-128
"3876",31241,3,87,-69
"3877",31241,4,31,-24
"3878",31241,5,357,-124
"3879",31241,6,716,-513
"3880",31241,7,2267,-2090
"3881",31241,8,4733,-4522
"3882",31241,9,4330,-3999
"3883",31241,10,1963,-1649
"3884",31241,11,1549,-1296
"3885",31241,12,1686,-1498
"3886",31241,13,1462,-1306
"3887",31241,14,1225,-1271
"3888",31241,15,1482,-1350
"3889",31241,16,2154,-1931
"3890",31241,17,3709,-2897
"3891",31241,18,3521,-3011
"3892",31241,19,2206,-2181
"3893",31241,20,1457,-1581
"3894",31241,21,1130,-1359
"3895",31241,22,639,-1109
"3896",31241,23,501,-750
"3897",31242,0,79,-55
"3898",31242,1,35,-23
"3899",31242,2,23,-21
"3900",31242,3,11,-6
"3901",31242,4,5,-13
"3902",31242,5,12,-104
"3903",31242,6,48,-260
"3904",31242,7,240,-1352
"3905",31242,8,386,-3354
"3906",31242,9,413,-1274
"3907",31242,10,488,-555
"3908",31242,11,764,-703
"3909",31242,12,1064,-1046
"3910",31242,13,1079,-1109
"3911",31242,14,1107,-917
"3912",31242,15,1036,-826
"3913",31242,16,1716,-845
"3914",31242,17,3474,-899
"3915",31242,18,1776,-722
"3916",31242,19,620,-372
"3917",31242,20,522,-292
"3918",31242,21,381,-180
"3919",31242,22,255,-162
"3920",31242,23,182,-103
"3921",31243,0,56,-77
"3922",31243,1,39,-71
"3923",31243,2,17,-34
"3924",31243,3,7,-21
"3925",31243,4,9,-15
"3926",31243,5,18,-22
"3927",31243,6,211,-442
"3928",31243,7,686,-1523
"3929",31243,8,624,-3009
"3930",31243,9,551,-1860
"3931",31243,10,598,-1662
"3932",31243,11,1004,-1969
"3933",31243,12,1681,-2323
"3934",31243,13,1941,-2467
"3935",31243,14,2296,-2323
"3936",31243,15,2562,-2564
"3937",31243,16,4002,-2581
"3938",31243,17,4742,-1756
"3939",31243,18,1722,-1165
"3940",31243,19,887,-680
"3941",31243,20,529,-511
"3942",31243,21,362,-476
"3943",31243,22,184,-333
"3944",31243,23,134,-182
"3945",31244,0,98,-174
"3946",31244,1,24,-94
"3947",31244,2,11,-64
"3948",31244,3,6,-25
"3949",31244,4,20,-21
"3950",31244,5,147,-154
"3951",31244,6,739,-808
"3952",31244,7,1499,-1800
"3953",31244,8,2107,-2688
"3954",31244,9,1052,-1530
"3955",31244,10,661,-747
"3956",31244,11,757,-602
"3957",31244,12,997,-841
"3958",31244,13,664,-915
"3959",31244,14,711,-845
"3960",31244,15,1264,-1000
"3961",31244,16,2335,-1484
"3962",31244,17,2504,-2428
"3963",31244,18,1838,-1887
"3964",31244,19,906,-1306
"3965",31244,20,576,-1002
"3966",31244,21,299,-861
"3967",31244,22,232,-564
"3968",31244,23,199,-325
"3969",31245,0,205,-204
"3970",31245,1,120,-137
"3971",31245,2,89,-105
"3972",31245,3,68,-64
"3973",31245,4,25,-11
"3974",31245,5,142,-45
"3975",31245,6,385,-154
"3976",31245,7,1095,-594
"3977",31245,8,1994,-730
"3978",31245,9,818,-557
"3979",31245,10,665,-481
"3980",31245,11,660,-520
"3981",31245,12,790,-706
"3982",31245,13,772,-761
"3983",31245,14,762,-839
"3984",31245,15,823,-876
"3985",31245,16,1162,-1225
"3986",31245,17,1499,-2002
"3987",31245,18,1435,-2406
"3988",31245,19,1235,-1743
"3989",31245,20,935,-1190
"3990",31245,21,651,-818
"3991",31245,22,545,-580
"3992",31245,23,319,-393
"3993",31246,0,178,-172
"3994",31246,1,68,-96
"3995",31246,2,36,-47
"3996",31246,3,23,-30
"3997",31246,4,10,-21
"3998",31246,5,65,-68
"3999",31246,6,129,-160
"4000",31246,7,499,-951
"4001",31246,8,1187,-2112
"4002",31246,9,1031,-1906
"4003",31246,10,801,-1381
"4004",31246,11,983,-1435
"4005",31246,12,1152,-1712
"4006",31246,13,1316,-1646
"4007",31246,14,1373,-1630
"4008",31246,15,1418,-1857
"4009",31246,16,1777,-1992
"4010",31246,17,2371,-2825
"4011",31246,18,2177,-2747
"4012",31246,19,1695,-1735
"4013",31246,20,1228,-1043
"4014",31246,21,819,-659
"4015",31246,22,547,-461
"4016",31246,23,328,-585
"4017",31247,0,405,-497
"4018",31247,1,185,-271
"4019",31247,2,94,-144
"4020",31247,3,48,-83
"4021",31247,4,15,-39
"4022",31247,5,49,-173
"4023",31247,6,240,-563
"4024",31247,7,782,-1065
"4025",31247,8,1429,-2064
"4026",31247,9,1720,-2218
"4027",31247,10,2219,-2827
"4028",31247,11,3206,-3412
"4029",31247,12,4217,-4531
"4030",31247,13,4958,-4776
"4031",31247,14,5660,-5385
"4032",31247,15,5596,-5336
"4033",31247,16,5724,-5479
"4034",31247,17,6561,-5452
"4035",31247,18,3922,-4171
"4036",31247,19,2916,-2797
"4037",31247,20,2329,-2230
"4038",31247,21,1685,-1674
"4039",31247,22,1049,-1088
"4040",31247,23,654,-778
"4041",31248,0,112,-153
"4042",31248,1,40,-49
"4043",31248,2,13,-17
"4044",31248,3,17,-24
"4045",31248,4,2,-9
"4046",31248,5,10,-22
"4047",31248,6,154,-302
"4048",31248,7,373,-493
"4049",31248,8,593,-1632
"4050",31248,9,805,-1260
"4051",31248,10,1079,-1445
"4052",31248,11,1740,-2184
"4053",31248,12,2123,-2462
"4054",31248,13,2764,-2716
"4055",31248,14,2943,-3026
"4056",31248,15,3199,-3103
"4057",31248,16,3427,-2867
"4058",31248,17,4128,-2689
"4059",31248,18,2483,-2287
"4060",31248,19,1377,-1439
"4061",31248,20,1125,-1218
"4062",31248,21,723,-873
"4063",31248,22,371,-537
"4064",31248,23,197,-270
"4065",31249,0,272,-314
"4066",31249,1,136,-176
"4067",31249,2,93,-115
"4068",31249,3,26,-35
"4069",31249,4,10,-22
"4070",31249,5,18,-15
"4071",31249,6,177,-183
"4072",31249,7,681,-743
"4073",31249,8,1359,-1244
"4074",31249,9,1192,-1330
"4075",31249,10,1452,-1621
"4076",31249,11,2034,-2186
"4077",31249,12,2719,-2807
"4078",31249,13,2878,-2904
"4079",31249,14,3024,-3089
"4080",31249,15,3097,-3296
"4081",31249,16,3156,-3279
"4082",31249,17,3878,-4134
"4083",31249,18,3394,-3474
"4084",31249,19,2336,-2276
"4085",31249,20,1666,-1594
"4086",31249,21,1154,-1172
"4087",31249,22,846,-947
"4088",31249,23,483,-533
"4089",31250,0,56,-34
"4090",31250,1,22,-31
"4091",31250,2,20,-8
"4092",31250,3,15,-6
"4093",31250,4,8,-6
"4094",31250,5,46,-77
"4095",31250,6,13,-392
"4096",31250,7,150,-909
"4097",31250,8,283,-2162
"4098",31250,9,304,-869
"4099",31250,10,286,-347
"4100",31250,11,432,-353
"4101",31250,12,555,-464
"4102",31250,13,501,-581
"4103",31250,14,571,-449
"4104",31250,15,600,-459
"4105",31250,16,940,-449
"4106",31250,17,2433,-480
"4107",31250,18,1056,-342
"4108",31250,19,491,-240
"4109",31250,20,404,-184
"4110",31250,21,259,-99
"4111",31250,22,191,-114
"4112",31250,23,100,-64
"4113",31251,0,92,-220
"4114",31251,1,35,-106
"4115",31251,2,34,-85
"4116",31251,3,14,-47
"4117",31251,4,15,-29
"4118",31251,5,80,-21
"4119",31251,6,222,-151
"4120",31251,7,514,-581
"4121",31251,8,1841,-1630
"4122",31251,9,1667,-1261
"4123",31251,10,898,-641
"4124",31251,11,658,-491
"4125",31251,12,759,-725
"4126",31251,13,688,-668
"4127",31251,14,577,-584
"4128",31251,15,674,-601
"4129",31251,16,939,-803
"4130",31251,17,1737,-1193
"4131",31251,18,1362,-1312
"4132",31251,19,929,-932
"4133",31251,20,572,-791
"4134",31251,21,432,-676
"4135",31251,22,263,-489
"4136",31251,23,139,-365
"4137",31252,0,50,-34
"4138",31252,1,23,-21
"4139",31252,2,14,-2
"4140",31252,3,8,-1
"4141",31252,4,4,-1
"4142",31252,5,16,-11
"4143",31252,6,19,-281
"4144",31252,7,109,-685
"4145",31252,8,567,-2467
"4146",31252,9,357,-1200
"4147",31252,10,380,-393
"4148",31252,11,608,-418
"4149",31252,12,634,-545
"4150",31252,13,544,-663
"4151",31252,14,561,-568
"4152",31252,15,600,-473
"4153",31252,16,977,-496
"4154",31252,17,2203,-622
"4155",31252,18,1475,-436
"4156",31252,19,528,-294
"4157",31252,20,391,-180
"4158",31252,21,299,-151
"4159",31252,22,186,-136
"4160",31252,23,107,-68
"4161",31253,0,42,-20
"4162",31253,1,17,-7
"4163",31253,2,15,-11
"4164",31253,3,12,-5
"4165",31253,4,1,-5
"4166",31253,5,28,-19
"4167",31253,6,43,-169
"4168",31253,7,117,-532
"4169",31253,8,309,-2806
"4170",31253,9,274,-1425
"4171",31253,10,266,-386
"4172",31253,11,356,-331
"4173",31253,12,478,-497
"4174",31253,13,596,-497
"4175",31253,14,524,-480
"4176",31253,15,462,-383
"4177",31253,16,612,-362
"4178",31253,17,1806,-505
"4179",31253,18,2277,-378
"4180",31253,19,654,-214
"4181",31253,20,386,-126
"4182",31253,21,286,-83
"4183",31253,22,143,-60
"4184",31253,23,82,-26
"4185",31254,0,55,-72
"4186",31254,1,46,-38
"4187",31254,2,51,-19
"4188",31254,3,24,-8
"4189",31254,4,10,-12
"4190",31254,5,15,-66
"4191",31254,6,96,-605
"4192",31254,7,351,-1869
"4193",31254,8,476,-2817
"4194",31254,9,446,-1130
"4195",31254,10,475,-558
"4196",31254,11,654,-528
"4197",31254,12,829,-793
"4198",31254,13,875,-885
"4199",31254,14,734,-726
"4200",31254,15,860,-706
"4201",31254,16,1959,-864
"4202",31254,17,3243,-1142
"4203",31254,18,1771,-980
"4204",31254,19,753,-554
"4205",31254,20,529,-372
"4206",31254,21,359,-280
"4207",31254,22,224,-203
"4208",31254,23,167,-129
"4209",31255,0,131,-91
"4210",31255,1,58,-66
"4211",31255,2,23,-37
"4212",31255,3,8,-23
"4213",31255,4,1,-16
"4214",31255,5,46,-304
"4215",31255,6,259,-655
"4216",31255,7,536,-1425
"4217",31255,8,1130,-2340
"4218",31255,9,798,-920
"4219",31255,10,611,-573
"4220",31255,11,765,-681
"4221",31255,12,856,-831
"4222",31255,13,842,-905
"4223",31255,14,750,-745
"4224",31255,15,849,-838
"4225",31255,16,1429,-869
"4226",31255,17,2213,-1510
"4227",31255,18,1462,-1323
"4228",31255,19,851,-829
"4229",31255,20,537,-487
"4230",31255,21,329,-356
"4231",31255,22,210,-275
"4232",31255,23,138,-204
"4233",31256,0,74,-57
"4234",31256,1,39,-36
"4235",31256,2,22,-27
"4236",31256,3,8,-35
"4237",31256,4,8,-15
"4238",31256,5,18,-356
"4239",31256,6,42,-640
"4240",31256,7,209,-1147
"4241",31256,8,413,-1639
"4242",31256,9,388,-893
"4243",31256,10,497,-671
"4244",31256,11,602,-777
"4245",31256,12,764,-1059
"4246",31256,13,1006,-1138
"4247",31256,14,989,-1006
"4248",31256,15,1214,-1030
"4249",31256,16,1351,-1104
"4250",31256,17,2160,-1411
"4251",31256,18,1719,-1482
"4252",31256,19,1081,-966
"4253",31256,20,698,-501
"4254",31256,21,617,-430
"4255",31256,22,320,-200
"4256",31256,23,218,-167
"4257",31257,0,115,-160
"4258",31257,1,80,-79
"4259",31257,2,25,-63
"4260",31257,3,18,-39
"4261",31257,4,17,-25
"4262",31257,5,16,-123
"4263",31257,6,182,-521
"4264",31257,7,663,-1291
"4265",31257,8,1184,-1644
"4266",31257,9,900,-1176
"4267",31257,10,795,-743
"4268",31257,11,842,-813
"4269",31257,12,1122,-1196
"4270",31257,13,1428,-1240
"4271",31257,14,1332,-1223
"4272",31257,15,1383,-1279
"4273",31257,16,1834,-1679
"4274",31257,17,2782,-2174
"4275",31257,18,2572,-2066
"4276",31257,19,1545,-1253
"4277",31257,20,1090,-1009
